image_id,annotation_id,instance_id,split,background,class_name,object_type,source_image,source_counting_mask,x,y,width,height,crop_x,crop_y,crop_width,crop_height,review_status,selected_method,used_single_method_fallback,n_methods_nonempty,mean_pairwise_iou,mean_component_score,confidence,mask_area,mask_area_ratio_to_box,mask_rectangularity,full_box_like,otsu_component_score,otsu_threshold,otsu_nonempty,adaptive_component_score,adaptive_threshold,adaptive_nonempty,adaptive_component_area,adaptive_component_area_ratio,adaptive_component_overlap_inside,adaptive_component_box_coverage,adaptive_component_center_distance,adaptive_component_bbox_iou,adaptive_component_touches_crop,sauvola_component_score,sauvola_threshold,sauvola_nonempty,sauvola_component_area,sauvola_component_area_ratio,sauvola_component_overlap_inside,sauvola_component_box_coverage,sauvola_component_center_distance,sauvola_component_bbox_iou,sauvola_component_touches_crop,otsu_component_area,otsu_component_area_ratio,otsu_component_overlap_inside,otsu_component_box_coverage,otsu_component_center_distance,otsu_component_bbox_iou,otsu_component_touches_crop,manual_status,manual_reviewed,manual_notes,final_mask_source
1005,25_01,25,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1440,1075,31,29,1434,1069,43,41,auto_candidate,consensus,False,3,0.8793320021998721,0.6379711135083032,0.8129546461732764,555,0.6173526140155728,0.7079081632653061,False,0.6228884914743316,0.3736902773380279,True,0.6513306554011659,0.3037625253200531,True,597.0,0.664071190211346,0.9128978224455612,0.6062291434927698,0.4739096522991913,0.6041108132260947,1.0,0.6396941936494118,0.2618055641651153,True,673.0,0.7486095661846496,0.9004457652303121,0.6740823136818688,0.446266828930269,0.6452205882352942,1.0,598.0,0.6651835372636262,0.882943143812709,0.5873192436040044,0.5593873255655575,0.5410279531109107,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,26_01,26,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1426,1067,30,33,1420,1061,42,45,auto_candidate,consensus,False,3,0.8676411037106181,0.6721427246648007,0.8225314761646366,581,0.5868686868686869,0.7410714285714286,False,0.6616266197004473,0.3694929778575897,True,0.6870889791482806,0.2919659614562988,True,619.0,0.6252525252525253,0.925686591276252,0.5787878787878787,0.3241387599886358,0.6286701208981001,1.0,0.6677125751456746,0.2517198622226715,True,725.0,0.7323232323232324,0.9062068965517242,0.6636363636363637,0.295767227606396,0.6726804123711341,1.0,606.0,0.6121212121212121,0.8894389438943895,0.5444444444444444,0.4112942909974943,0.5859375,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,27_01,27,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1474,1066,34,32,1468,1060,46,44,auto_candidate,consensus,False,3,0.7800397667463116,0.9181079063095108,0.8902570808850134,485,0.4457720588235294,0.7461538461538462,False,0.889677484003313,0.3461627066135406,True,0.9385561090409944,0.2268542200326919,True,485.0,0.4457720588235294,1.0,0.4457720588235294,0.0458846147678034,0.5974264705882353,0.0,0.9260901258842252,0.1937834918498993,True,617.0,0.5670955882352942,1.0,0.5670955882352942,0.0528327232897292,0.7463235294117647,0.0,422.0,0.3878676470588235,1.0,0.3878676470588235,0.047626733608741,0.5073529411764706,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,28_01,28,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1356,1019,33,33,1350,1013,45,45,auto_candidate,consensus,False,3,0.791346468064472,0.9193711858516752,0.8947197381632352,515,0.472910927456382,0.7618343195266272,False,0.8937644165504386,0.3530560731887817,True,0.937241602882274,0.2299627512693405,True,515.0,0.472910927456382,1.0,0.472910927456382,0.0630218586509388,0.620752984389348,0.0,0.927107538122313,0.1978754103183746,True,614.0,0.5638200183654729,1.0,0.5638200183654729,0.0516373160783694,0.7456382001836547,0.0,430.0,0.3948576675849403,1.0,0.3948576675849403,0.0684416421925543,0.5289256198347108,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,29_01,29,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1421,1032,27,27,1415,1026,39,39,auto_candidate,consensus,False,3,0.8923450421060618,0.6944660707688962,0.8401071930446802,538,0.7379972565157751,0.7379972565157751,False,0.623860192974928,0.3792432844638824,True,0.8196658889229836,0.3197973668575287,True,565.0,0.7750342935528121,0.952212389380531,0.7379972565157751,0.3694866110485091,0.7046223224351748,0.0,0.639872130408777,0.2781562209129333,True,643.0,0.8820301783264746,0.9129082426127528,0.8052126200274349,0.3753964905651483,0.689289501590668,1.0,555.0,0.7613168724279835,0.8954954954954955,0.6817558299039781,0.4966760791179785,0.5929108485499462,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,30_01,30,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1407,1024,31,34,1401,1018,43,46,auto_candidate,consensus,False,3,0.856730006809765,0.7395420441576763,0.8456723200464883,554,0.5256166982922201,0.7599451303155007,False,0.6828476423286025,0.3720588684082031,True,0.8586198904138229,0.2725073993206024,True,579.0,0.5493358633776091,0.9516407599309152,0.5227703984819735,0.3320811677169574,0.567703952901598,0.0,0.6771585997306035,0.2352065443992614,True,702.0,0.6660341555977229,0.9202279202279202,0.6129032258064516,0.3212429386989008,0.6320907617504052,1.0,561.0,0.532258064516129,0.9180035650623886,0.4886148007590132,0.4014319069613685,0.4942148760330578,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,31_01,31,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1555,914,34,33,1549,908,46,45,auto_candidate,consensus,False,3,0.8009383573334666,0.9232962330461986,0.8996469182851927,502,0.4474153297682709,0.8032,False,0.9045016607019,0.3760340213775635,True,0.9364697699763762,0.2448858767747879,True,502.0,0.4474153297682709,1.0,0.4474153297682709,0.0398509027622909,0.5570409982174688,0.0,0.9289172684603194,0.2115597277879715,True,638.0,0.5686274509803921,1.0,0.5686274509803921,0.0314564711474181,0.749554367201426,0.0,454.0,0.4046345811051693,1.0,0.4046345811051693,0.0431970451683402,0.5347593582887701,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,32_01,32,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1677,717,34,32,1671,711,46,44,auto_candidate,consensus,False,3,0.9485579177371772,0.6878957444266578,0.8571535689786751,769,0.7068014705882353,0.753921568627451,False,0.685240772258141,0.5042279958724976,True,0.6897141494515274,0.4608211517333984,True,829.0,0.7619485294117647,0.9203860072376358,0.7012867647058824,0.1972037586867062,0.7570977917981072,1.0,0.6887323115703051,0.4061258137226105,True,853.0,0.7840073529411765,0.9191090269636576,0.7205882352941176,0.1942157956052055,0.7807570977917981,1.0,799.0,0.734375,0.916145181476846,0.6727941176470589,0.2190264566537898,0.7123613312202852,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,33_01,33,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1295,858,33,32,1289,852,45,44,auto_candidate,consensus,False,3,0.7469722937550246,0.9088319764758138,0.8749730934045842,549,0.5198863636363636,0.6761083743842364,False,0.919489464923576,0.4319852888584137,True,0.9313283559978374,0.3017409145832062,True,548.0,0.5189393939393939,1.0,0.5189393939393939,0.143017449704765,0.7751152073732719,0.0,0.8756781085060279,0.265826016664505,True,716.0,0.678030303030303,0.9804469273743016,0.6647727272727273,0.1796911585006949,0.742320819112628,0.0,457.0,0.4327651515151515,1.0,0.4327651515151515,0.0821019304990368,0.5454545454545454,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,34_01,34,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1226,1001,33,32,1220,995,45,44,auto_candidate,consensus,False,3,0.8241455896083923,0.9336794103266608,0.9119227204936016,578,0.5473484848484849,0.7372448979591837,False,0.9426467164593648,0.3844439387321472,True,0.9353893560070002,0.2642365097999573,True,578.0,0.5473484848484849,1.0,0.5473484848484849,0.0239322269328964,0.7424242424242424,0.0,0.9230021585136168,0.2303800880908966,True,672.0,0.6363636363636364,1.0,0.6363636363636364,0.0059264956866953,0.8238636363636364,0.0,501.0,0.4744318181818182,1.0,0.4744318181818182,0.0180144198623742,0.615530303030303,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,35_01,35,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1133,865,34,33,1127,859,46,45,auto_candidate,consensus,False,3,0.8291274290817329,0.6191423662621148,0.7878515466834524,995,0.8868092691622104,0.7268078889700511,False,0.6127172566286604,0.5895220637321472,True,0.6354105938524586,0.668366014957428,True,899.0,0.8012477718360071,0.8854282536151279,0.7094474153297683,0.3698507555049268,0.6276257161043921,1.0,0.6092992483052254,0.5833370089530945,True,1245.0,1.109625668449198,0.8417670682730923,0.9340463458110516,0.2101676848005509,0.608130081300813,1.0,1194.0,1.0641711229946524,0.8425460636515912,0.8966131907308378,0.2124374398458222,0.608130081300813,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,36_01,36,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1206,731,34,32,1200,725,46,44,auto_candidate,consensus,False,3,0.7874622040368614,0.921380594392927,0.8941640091700723,519,0.4770220588235294,0.7984615384615384,False,0.8991540027439049,0.3856464624404907,True,0.9363495969988964,0.2456231415271759,True,519.0,0.4770220588235294,1.0,0.4770220588235294,0.0477521363140799,0.5974264705882353,0.0,0.9286381834359796,0.2131213396787643,True,623.0,0.5726102941176471,1.0,0.5726102941176471,0.041873553666516,0.7720588235294118,0.0,433.0,0.3979779411764705,1.0,0.3979779411764705,0.0450695333692662,0.5294117647058824,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,37_01,37,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1061,777,34,33,1055,771,46,45,auto_candidate,consensus,False,3,0.7865433487480732,0.9227853944929584,0.894404329859009,504,0.4491978609625668,0.7455621301775148,False,0.8939090638680046,0.3836550414562225,True,0.9437231951169334,0.2404452115297317,True,504.0,0.4491978609625668,1.0,0.4491978609625668,0.0290014348926827,0.6024955436720143,0.0,0.930723924493937,0.2087566405534744,True,635.0,0.5659536541889483,1.0,0.5659536541889483,0.0237353540772375,0.749554367201426,0.0,440.0,0.392156862745098,1.0,0.392156862745098,0.0269673771442188,0.4919786096256685,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,38_01,38,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1048,959,34,32,1042,953,46,44,auto_candidate,consensus,False,3,0.8185490203102835,0.6571328350150804,0.7993452911146314,881,0.8097426470588235,0.7621107266435986,False,0.6295514226648999,0.4790211319923401,True,0.7069590552950188,0.4800124168395996,True,775.0,0.7123161764705882,0.904516129032258,0.6443014705882353,0.0352138278081247,0.6790450928381963,1.0,0.6348880270853222,0.4210845530033111,True,1039.0,0.9549632352941176,0.8671799807507219,0.828125,0.2340781150040821,0.6790450928381963,1.0,1021.0,0.9384191176470588,0.8687561214495593,0.8152573529411765,0.2754566072131862,0.6604527296937417,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,39_01,39,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1184,1394,37,36,1178,1388,49,48,auto_candidate,consensus,False,3,0.7999262181443862,0.922732175750273,0.8990670466506444,604,0.4534534534534534,0.7438423645320197,False,0.897494297054523,0.3608379364013672,True,0.9420145249118876,0.238041877746582,True,604.0,0.4534534534534534,1.0,0.4534534534534534,0.0455881275934232,0.6096096096096096,0.0,0.9286877052844088,0.2048598229885101,True,742.0,0.5570570570570571,1.0,0.5570570570570571,0.0360770455625618,0.7207207207207207,0.0,528.0,0.3963963963963964,1.0,0.3963963963963964,0.0475396028296226,0.527027027027027,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,40_01,40,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1166,1222,34,33,1160,1216,46,45,auto_candidate,consensus,False,3,0.7887368906216944,0.9278449495678474,0.897195891544732,538,0.4795008912655971,0.7379972565157751,False,0.91005398023267,0.3558593988418579,True,0.9468638124534028,0.235517680644989,True,538.0,0.4795008912655971,1.0,0.4795008912655971,0.0064518910215628,0.6497326203208557,0.0,0.926617056017469,0.2027340531349182,True,656.0,0.5846702317290553,1.0,0.5846702317290553,0.0165616174204091,0.749554367201426,0.0,457.0,0.4073083778966131,1.0,0.4073083778966131,0.0160556085026622,0.5347593582887701,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,41_01,41,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1107,1300,37,36,1101,1294,49,48,auto_candidate,consensus,False,3,0.7786053919846344,0.9013075408981308,0.8830349035538744,535,0.4016516516516517,0.7338820301783264,False,0.8540151662255608,0.3491268754005432,True,0.9060888824893704,0.2287915349006652,True,535.0,0.4016516516516517,1.0,0.4016516516516517,0.0258787726113248,0.5472972972972973,0.0,0.9438185739794608,0.1943640261888504,True,665.0,0.4992492492492492,1.0,0.4992492492492492,0.0274488595542359,0.674924924924925,0.0,454.0,0.3408408408408408,1.0,0.3408408408408408,0.0314744702181202,0.4504504504504504,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,42_01,42,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1097,1356,34,33,1091,1350,46,45,auto_candidate,consensus,False,3,0.8222398965558702,0.9298035775542408,0.9097053948162508,526,0.4688057040998217,0.7792592592592592,False,0.921953330536058,0.3322380781173706,True,0.9408840315729012,0.2290593981742859,True,526.0,0.4688057040998217,1.0,0.4688057040998217,0.027467354908655,0.6016042780748663,0.0,0.9265733705537637,0.1958666294813156,True,643.0,0.5730837789661319,1.0,0.5730837789661319,0.0207265407948729,0.7237076648841355,0.0,477.0,0.4251336898395721,1.0,0.4251336898395721,0.0182510230705976,0.5347593582887701,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,43_01,43,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1123,1386,33,33,1117,1380,45,45,auto_candidate,consensus,False,3,0.7940624311274068,0.9230742132949216,0.897151536212561,524,0.4811753902662993,0.7464387464387464,False,0.9055020835045836,0.3421875238418579,True,0.940751749946299,0.2353444844484329,True,524.0,0.4811753902662993,1.0,0.4811753902662993,0.0454645505984876,0.6446280991735537,0.0,0.922968806433882,0.2013073861598968,True,635.0,0.5831037649219467,1.0,0.5831037649219467,0.043323220772685,0.7456382001836547,0.0,447.0,0.4104683195592286,1.0,0.4104683195592286,0.0607632041161853,0.5289256198347108,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,44_01,44,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1076,1297,28,30,1070,1291,40,42,auto_candidate,consensus,False,3,0.7923248583320796,0.6237453943205166,0.7768118581444344,460,0.5476190476190477,0.6845238095238095,False,0.6409121207198837,0.3499081134796142,True,0.6476817351116294,0.3068627417087555,True,517.0,0.6154761904761905,0.8336557059961315,0.513095238095238,0.4039880754485468,0.6341463414634146,1.0,0.5826423271300365,0.2596290409564972,True,770.0,0.9166666666666666,0.7584415584415585,0.6952380952380952,0.2936526688954752,0.5686274509803921,1.0,524.0,0.6238095238095238,0.8416030534351145,0.525,0.438329698438488,0.6060606060606061,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,45_01,45,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1054,1299,30,30,1048,1293,42,42,auto_candidate,consensus,False,3,0.8243862557371134,0.6558071500290877,0.8008580495196248,501,0.5566666666666666,0.7455357142857143,False,0.6526877317655757,0.3338465094566345,True,0.6613576233627738,0.264914870262146,True,565.0,0.6277777777777778,0.8513274336283185,0.5344444444444445,0.3315643876155116,0.6401515151515151,1.0,0.6533760949589139,0.2261127680540084,True,681.0,0.7566666666666667,0.8707782672540382,0.6588888888888889,0.2936741717408495,0.6864406779661016,1.0,547.0,0.6077777777777778,0.8537477148080439,0.5188888888888888,0.3874660007883506,0.5747126436781609,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,46_01,46,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1084,1272,34,32,1078,1266,46,44,auto_candidate,consensus,False,3,0.7313068124023266,0.8127271960373759,0.8310482627557647,452,0.4154411764705882,0.7860869565217391,False,0.8789855115310138,0.3403722643852234,True,0.901188498129002,0.2562408149242401,True,441.0,0.4053308823529412,1.0,0.4053308823529412,0.0662611043289673,0.5284926470588235,0.0,0.6580075784521114,0.2165980041027069,True,741.0,0.6810661764705882,0.863697705802969,0.5882352941176471,0.2932088387907481,0.6241610738255033,1.0,404.0,0.3713235294117647,1.0,0.3713235294117647,0.0269370721016089,0.4852941176470588,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,47_01,47,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1042,1340,33,33,1036,1334,45,45,auto_candidate,consensus,False,3,0.8073705721069384,0.9358725219328652,0.9069287090105744,548,0.5032139577594124,0.7527472527472527,False,0.9391478442685004,0.3483915627002716,True,0.9428956761798772,0.2374127358198166,True,548.0,0.5032139577594124,1.0,0.5032139577594124,0.0204531992248086,0.6685032139577594,0.0,0.925574045350218,0.2046466171741485,True,662.0,0.6078971533516988,1.0,0.6078971533516988,0.0172602596901333,0.7988980716253443,0.0,478.0,0.4389348025711662,1.0,0.4389348025711662,0.0070468838501789,0.5968778696051423,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,48_01,48,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,1002,1293,34,32,996,1287,46,44,auto_candidate,consensus,False,3,0.7706245986785363,0.9036638764852684,0.8811841601315951,453,0.4163602941176471,0.755,False,0.8665053813967676,0.3285999000072479,True,0.9143650197065636,0.2076358348131179,True,453.0,0.4163602941176471,1.0,0.4163602941176471,0.0419819845742818,0.5514705882352942,0.0,0.930121228352474,0.1769023090600967,True,581.0,0.5340073529411765,1.0,0.5340073529411765,0.0395168468451861,0.6700367647058824,0.0,390.0,0.3584558823529412,1.0,0.3584558823529412,0.0543891205341907,0.4862132352941176,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,49_01,49,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,979,1257,33,32,973,1251,45,44,auto_candidate,consensus,False,3,0.8021554396259817,0.9285195439813796,0.9021622214616454,494,0.4678030303030303,0.76,False,0.911119338853882,0.341023325920105,True,0.9443490726785808,0.2282947301864624,True,494.0,0.4678030303030303,1.0,0.4678030303030303,0.0136015021390802,0.615530303030303,0.0,0.9300902204116758,0.1950575858354568,True,603.0,0.5710227272727273,1.0,0.5710227272727273,0.012863550942491,0.7424242424242424,0.0,431.0,0.4081439393939394,1.0,0.4081439393939394,0.0036840436405,0.5227272727272727,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,50_01,50,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,946,1274,33,33,940,1268,45,45,auto_candidate,consensus,False,3,0.7795976830903301,0.9015748473376216,0.8834891280166641,442,0.4058769513314967,0.7673611111111112,False,0.8670218620424097,0.3210631012916565,True,0.9029429580885178,0.2096751630306244,True,442.0,0.4058769513314967,1.0,0.4058769513314967,0.0565091651384483,0.5289256198347108,0.0,0.9347597218819368,0.1778339743614196,True,576.0,0.5289256198347108,1.0,0.5289256198347108,0.0538794515648871,0.7199265381083563,0.0,393.0,0.3608815426997245,1.0,0.3608815426997245,0.0617338272090006,0.4848484848484848,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,51_01,51,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,934,1228,31,30,928,1222,43,42,auto_candidate,consensus,False,3,0.7685960183477563,0.914144518406784,0.8846664137844282,424,0.4559139784946237,0.7373913043478261,False,0.8793344999815524,0.3305760025978088,True,0.9354587073449192,0.2127136141061782,True,424.0,0.4559139784946237,1.0,0.4559139784946237,0.0962081812737228,0.6182795698924731,0.0,0.92764034789388,0.1815932393074035,True,532.0,0.5720430107526882,1.0,0.5720430107526882,0.0800683461260841,0.8129032258064516,0.0,356.0,0.3827956989247312,1.0,0.3827956989247312,0.106482930864303,0.5193548387096775,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,52_01,52,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,933,1189,33,32,927,1183,45,44,auto_candidate,consensus,False,3,0.8069872936172283,0.9298350784018122,0.9043795841267548,542,0.5132575757575758,0.7445054945054945,False,0.9356690385287944,0.3523131310939789,True,0.935617416273107,0.2444226741790771,True,542.0,0.5132575757575758,1.0,0.5132575757575758,0.0632372064612023,0.6893939393939394,0.0,0.918218780403535,0.2104048132896423,True,657.0,0.6221590909090909,1.0,0.6221590909090909,0.0643498149539875,0.8238636363636364,0.0,474.0,0.4488636363636363,1.0,0.4488636363636363,0.0610412068554875,0.5681818181818182,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,53_01,53,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,896,1207,34,33,890,1201,46,45,auto_candidate,consensus,False,3,0.790390259283514,0.9241535583609296,0.8962980140936017,509,0.4536541889483066,0.7529585798816568,False,0.8941351580790566,0.3456189036369324,True,0.9461082455757016,0.2248442023992538,True,509.0,0.4536541889483066,1.0,0.4536541889483066,0.0102616512720823,0.6024955436720143,0.0,0.9322172714280303,0.1927273571491241,True,621.0,0.553475935828877,1.0,0.553475935828877,0.020140973945729,0.7237076648841355,0.0,434.0,0.3868092691622103,1.0,0.3868092691622103,0.0142274683130121,0.5133689839572193,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,54_01,54,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,846,1154,34,32,840,1148,46,44,auto_candidate,consensus,False,3,0.8128092826900253,0.9200712836119868,0.9025117623863036,517,0.4751838235294117,0.7953846153846154,False,0.9101340636461128,0.3563878834247589,True,0.9306788757665028,0.2404479831457138,True,517.0,0.4751838235294117,1.0,0.4751838235294117,0.0912061776104428,0.5974264705882353,0.0,0.9194009114233446,0.2069544196128845,True,628.0,0.5772058823529411,1.0,0.5772058823529411,0.0813386028934264,0.7463235294117647,0.0,458.0,0.4209558823529412,1.0,0.4209558823529412,0.0957680952819527,0.5514705882352942,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,55_01,55,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,903,1288,31,30,897,1282,43,42,auto_candidate,consensus,False,3,0.7589996679892668,0.6119443430883764,0.7604276210315939,673,0.7236559139784946,0.5821799307958477,False,0.6038548379463506,0.3674862384796142,True,0.6253725341135252,0.3599136173725128,True,595.0,0.6397849462365591,0.8336134453781513,0.5333333333333333,0.4470554801345379,0.5258215962441315,1.0,0.6066056572052534,0.3063013255596161,True,947.0,1.0182795698924731,0.7729672650475184,0.7870967741935484,0.0725136377886038,0.5535714285714286,1.0,868.0,0.9333333333333332,0.7580645161290323,0.7075268817204301,0.1142809195444188,0.5535714285714286,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,56_01,56,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,895,1266,30,29,889,1260,42,41,auto_candidate,consensus,False,3,0.757903361812483,0.7319341343794509,0.8080398303861493,511,0.5873563218390805,0.7019230769230769,False,0.6245043324652176,0.3331342339515686,True,0.9374311566240696,0.266867071390152,True,419.0,0.4816091954022988,1.0,0.4816091954022988,0.0391809411285161,0.603448275862069,0.0,0.633866914049065,0.2271978110074997,True,667.0,0.7666666666666667,0.863568215892054,0.6620689655172414,0.337783363545674,0.591869918699187,1.0,560.0,0.6436781609195402,0.8357142857142857,0.5379310344827586,0.4462590911144211,0.5174129353233831,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1005,57_01,57,train,bright,S.aureus,other,preprocessed_intensity_sigma040/local_flatfield/bright/1005.png,processed_plate_strategy_b_circle/counting_mask/bright/1005.png,916,1302,33,33,910,1296,45,45,auto_candidate,consensus,False,3,0.8517161628210114,0.6182843824395284,0.7954144099631653,642,0.5895316804407713,0.668054110301769,False,0.6001301188181856,0.3566406369209289,True,0.6411525316497614,0.296681672334671,True,699.0,0.6418732782369146,0.8698140200286123,0.5583103764921947,0.4513045299266124,0.5709436524100475,1.0,0.613570496850638,0.2536159157752991,True,841.0,0.7722681359044995,0.8501783590963139,0.6565656565656566,0.4567211204768287,0.6060606060606061,1.0,726.0,0.6666666666666666,0.8223140495867769,0.5482093663911846,0.5696143065455778,0.5366187542778919,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
